37716,2090,1
37716,5433,0
37716,1313,1
37716,4197,0
37716,1178,1
37716,6726,1
37716,348,1
37716,6639,1
37716,4379,1
37716,6572,0
37716,165,1
37716,1684,1
37716,3296,1
37716,4092,0
37716,7018,1
37716,924,0
37716,4824,0
37716,7199,1
37716,5423,0
37716,6177,0
37716,7034,1
37716,4734,0
37716,1088,0
37716,7162,1
37716,5072,0
37716,6380,1
37716,3563,0
37716,7159,1
37716,6874,1
37716,5463,0
37716,6548,0
37716,3124,0
37716,4317,1
37716,4536,1
37716,2342,0
37716,7503,1
37716,5427,1
37716,7563,1
37716,2342,1
37716,1675,1
37716,118,0
37716,1089,1
37716,2562,1
37716,4051,1
37716,780,0
37716,596,0
37716,431,0
37716,1303,0
37716,1672,1
37716,3569,1
37716,6846,0
37716,6783,1
37716,4041,0
37716,6901,1
37716,1244,0
37716,5346,0
37716,6793,0
37716,1723,1
37716,258,1
37716,6643,0
37716,7068,0
37716,905,1
37716,219,0
37716,787,1
37716,6792,1
37716,332,0
37716,6112,0
37716,3811,1
37716,2792,0
37716,2783,1
37716,2147,0
37716,6452,0
37716,691,1
37716,346,1
37716,6097,0
37716,881,1
37716,1531,0
37716,2134,0
37716,1531,1
37716,3917,0
37716,6853,0
37716,1659,0
37716,4903,1
37716,2030,1
37716,1108,1
37716,2123,0
37716,1756,0
37716,7174,0
37716,7610,1
37716,7199,0
37716,5316,1
37716,1143,1
37716,5651,1
37716,7419,1
37716,466,1
37716,6634,0
37716,5679,0
37716,2660,1
37716,4346,1
37716,5316,0
37716,6744,1
37716,4211,1
37716,5786,0
37716,6097,1
37716,6325,1
37716,6523,1
37716,158,0
37716,2077,0
37716,4927,0
37716,5266,0
37716,3613,0
37716,3518,0
37716,3710,1
37716,3895,1
37716,4720,0
37716,873,1
37716,1294,1
37716,3216,1
37716,1869,1
37716,3667,1
37716,940,0
37716,4749,1
37716,5595,0
37716,1032,0
37716,6970,0
37716,4172,0
37716,2464,0
37716,3718,0
37716,2739,1
37716,258,0
37716,2810,0
37716,5559,1
37716,6683,1
37716,348,1
37716,4094,0
37716,4329,1
37716,4074,1
37716,5782,0
37716,2134,1
37716,6602,0
37716,1839,1
37716,7392,0
37716,2580,1
37716,1624,1
37716,5197,1
37716,2102,0
37716,6969,1
37716,7676,0
37716,308,0
37716,2672,0
37716,6143,1
37716,3276,1
37716,6388,1
37716,1675,0
37716,5072,1
37716,4317,0
37716,881,1
37716,4861,0
37716,1603,1
37716,3911,1
37716,7297,1
37716,4934,1
37716,7352,1
37716,926,1
37716,1076,0
37716,717,1
37716,6203,0
37716,6713,1
37716,1008,1
37716,5192,1
37716,5197,0
37716,7526,0
37716,536,0
37716,5542,1
37716,7167,0
37716,4556,1
37716,2285,1
37716,6680,0
37716,2283,1
37716,6274,1
37716,3648,0
37716,1672,1
37716,3277,1
37716,46,1
37716,3216,0
37716,6311,0
37716,3872,1
37716,3060,0
37716,2740,1
37716,2728,1
37716,3265,0
37716,7676,0
37716,374,1
37716,4041,0
37716,3434,1
37716,3631,0
37716,6956,0
37716,3441,0
37716,2608,1
37716,2814,0
37716,2636,0
37716,335,0
37716,3602,1
37716,6507,1
37716,5329,0
37716,2251,0
37716,2700,1
37716,6602,1
37716,4789,0
37716,6361,1
37716,4165,0
37716,3078,0
37716,6143,0
37716,878,0
37716,7556,0
37716,2152,0
37716,1309,0
37716,2782,0
37716,692,0
37716,4021,0
37716,2755,1
37716,7196,0
37716,1855,0
37716,2655,1
37716,5426,1
37716,4642,1
37716,4209,0
37716,2786,0
37716,1220,1
37716,1483,1
37716,6378,1
37716,3745,0
37716,623,0
37716,4125,0
37716,2730,0
37716,3800,0
37716,3855,0
37716,3930,0
37716,6680,0
37716,3569,0
37716,4573,1
37716,4930,0
37716,4903,0
37716,3348,0
37716,1315,1
37716,5920,0
37716,6303,0
37716,7596,1
37716,4890,0
37716,3743,0
37716,2250,0
37716,4602,1
37716,5634,1
37716,3982,0
37716,6162,0
37716,158,1
37716,6553,1
37716,1254,1
37716,6730,1
37716,221,0
37716,6486,0
37716,3689,0
37716,980,0
37716,1455,1
37716,4710,0
37716,7043,1
37716,5738,0
37716,4832,1
37716,7148,0
37716,3689,0
37716,2143,1
37716,6638,1
37716,1278,1
37716,4606,0
37716,1008,1
37716,1420,0
37716,7152,1
37716,3384,1
37716,822,0
37716,2076,0
37716,7131,0
37716,1973,1
37716,2953,1
37716,6162,1
37716,2515,1
37716,6720,0
37716,2728,0
37716,2922,1
37716,4021,0
37716,4880,0
37716,1644,0
37716,1343,0
37716,1625,0
37716,2463,0
37716,4130,0
37716,6013,0
37716,7323,1
37716,5988,0
37716,359,1
37716,2773,1
37716,6177,0
37716,2792,0
37716,1309,0
37716,1928,0
37716,4225,1
37716,3698,0
37716,2740,1
37716,2000,1
37716,6473,0
37716,4860,0
37716,1030,1
37716,3874,1
37716,34,0
37716,7553,0
37716,1818,1
37716,4694,0
37716,3689,1
37716,1920,1
37716,4731,1
37716,3344,0
37716,1390,1
37716,2903,1
37716,6299,0
37716,6047,0
37716,799,1
37716,2944,1
37716,1247,0
37716,4817,0
37716,705,0
37716,2350,0
37716,7203,1
37716,7672,1
37716,4156,0
37716,1433,1
37716,1281,1
37716,3123,1
37716,3981,0
37716,3083,1
37716,6156,0
37716,3272,0
37716,2594,0
37716,6672,1
37716,4244,0
37716,392,1
37716,7123,0
37716,7418,0
37716,5090,1
37716,4723,1
37716,2350,1
37716,1094,1
37716,7526,1
37716,4930,1
37716,7451,1
37716,3464,1
37716,5018,0
37716,6505,1
37716,1278,1
37716,5949,1
37716,502,1
37716,200,0
37716,1754,1
37716,1074,1
37716,5233,0
37716,6459,0
37716,4079,1
37716,4516,1
37716,1949,1
37716,3078,0
37716,5051,1
37716,4345,1
37716,2025,0
37716,2890,1
37716,6837,1
37716,3847,1
37716,5552,1
37716,325,0
37716,1333,1
37716,2474,1
37716,5018,0
37716,2023,1
37716,7664,1
37716,128,1
37716,6443,1
37716,5129,0
37716,36,1
37716,3194,1
37716,5641,0
37716,1406,0
37716,1687,1
37716,6069,0
37716,4915,0
37716,6956,1
37716,1315,1
37716,353,0
37716,2611,1
37716,7091,0
37716,2540,1
37716,4654,0
37716,339,1
37716,3292,0
37716,5162,0
37716,607,1
37716,2050,0
37716,3895,1
37716,1672,1
37716,3726,1
37716,6939,0
37716,1281,0
37716,6829,1
37716,5515,0
37716,5346,0
37716,5142,1
37716,607,1
37716,1383,1
37716,6351,0
37716,1343,1
37716,5017,1
37716,607,1
37716,2810,1
37716,1766,0
37716,3702,1
37716,5521,0
37716,6693,0
37716,5134,0
37716,3854,0
37716,6181,0
37716,1032,0
37716,6688,1
37716,7612,0
37716,3563,1
37716,319,0
37716,4633,1
37716,5129,1
37716,5029,0
37716,1788,1
37716,5447,0
37716,4607,0
37716,1247,0
37716,4613,0
37716,3516,0
37716,1455,0
37716,1467,1
37716,339,1
37716,2740,0
37716,5177,0
37716,3820,0
37716,1088,1
37716,4829,0
37716,6217,0
37716,2259,1
37716,3344,1
37716,6108,0
37716,6552,1
37716,5018,0
37716,4642,1
37716,6970,0
37716,7105,0
37716,6896,1
37716,4968,0
37716,4560,0
37716,2489,1
37716,2814,1
37716,7209,1
37716,5091,1
37716,3144,0
37716,3851,0
37716,6375,1
37716,1112,0
37716,1101,1
37716,196,0
37716,6307,0
37716,530,0
37716,3389,1
37716,7000,1
37716,7482,1
37716,758,0
37716,6588,0
37716,1414,0
37716,6294,0
37716,340,1
37716,1408,1
37716,6153,0
37716,5301,0
37716,6274,0
37716,1586,1
37716,1508,0
37716,6382,0
37716,2030,1
37716,4083,0
37716,2890,1
37716,1421,0
37716,1025,1
37716,1433,0
37716,2023,1
37716,7141,0
37716,6443,0
37716,4790,1
37716,165,1
37716,1455,1
37716,105,0
37716,571,1
37716,3990,0
37716,2701,0
37716,231,0
37716,4050,1
37716,7418,1
37716,924,1
37716,4802,0
37716,6569,1
37716,4731,0
37716,7482,1
37716,6013,1
37716,4639,0
37716,6680,1
37716,143,0
37716,1533,0
37716,5380,0
37716,2520,0
37716,7414,0
37716,1184,1
37716,623,0
37716,4317,0
37716,58,1
37716,2953,1
37716,5965,1
37716,4860,1
37716,7018,0
37716,4328,0
37716,2134,0
37716,4805,0
37716,2219,0
37716,2820,1
37716,36,0
37716,6321,1
37716,658,0
37716,664,1
37716,1065,1
37716,1079,1
37716,5091,0
37716,3714,0
37716,2792,1
37716,604,0
37716,1215,0
37716,2467,1
37716,1824,0
37716,1720,1
37716,5768,0
37716,4637,1
37716,7670,1
37716,887,1
37716,1245,0
37716,4156,0
37716,1869,0
37716,6829,1
37716,4699,0
37716,7392,1
37716,6622,0
37716,1928,0
37716,6572,1
37716,2545,1
37716,6605,0
37716,3917,0
37716,1079,0
37716,6735,0
37716,1920,1
37716,4518,1
37716,1672,0
37716,3116,1
37716,335,0
37716,5219,0
37716,5643,1
37716,5904,0
37716,6553,0
37716,4116,1
37716,4168,0
37716,533,0
37716,7209,1
37716,5795,0
37716,6885,0
37716,1074,1
37716,4633,0
37716,3911,0
37716,4092,0
37716,6102,1
37716,7572,0
37716,4985,1
37716,165,0
37716,6874,1
37716,1076,1
37716,121,1
37716,7658,1
37716,3062,0
37716,4880,1
37716,3292,1
37716,668,1
37716,4422,1
37716,604,0
37716,6192,1
37716,4790,0
37716,3311,0
37716,3112,0
37716,1030,1
37716,4680,0
37716,6840,0
37716,6069,1
37716,3743,0
37716,2248,0
37716,827,1
37716,3873,0
37716,2102,0
37716,3759,1
37716,1684,1
37716,806,0
37716,1419,0
37716,3723,0
37716,2674,1
37716,5552,1
37716,6107,0
37716,653,1
37716,3477,1
37716,3437,1
37716,5144,0
37716,1625,0
37716,4660,0
37716,7460,1
37716,3859,0
37716,987,0
37716,5447,0
37716,7297,0
37716,3782,0
37716,497,0
37716,4816,1
37716,118,1
37716,332,1
37716,7670,1
37716,3241,1
37716,7289,0
37716,5046,1
37716,6143,1
37716,7482,0
37716,7064,1
37716,2862,1
37716,6217,1
37716,2724,1
37716,3569,0
37716,1909,0
37716,7476,1
37716,4721,0
37716,5393,1
37716,5262,1
37716,5453,1
37716,7062,1
37716,868,0
37716,4816,0
37716,1704,0
37716,1261,1
37716,4564,0
37716,7289,1
37716,1186,0
37716,3510,0
37716,7130,0
37716,4125,0
37716,3830,1
37716,1862,0
37716,4689,1
37716,6294,1
37716,2762,0
37716,6321,0
37716,5795,0
37716,6374,1
37716,7143,1
37716,3811,1
37716,5440,1
37716,1112,0
37716,5233,0
37716,6653,0
37716,2619,1
37716,459,0
37716,6123,0
37716,5177,1
37716,1588,1
37716,7177,0
37716,1626,0
37716,2860,1
37716,1054,1
37716,5654,1
37716,7121,0
37716,3225,1
37716,6638,1
37716,7143,0
37716,2025,0
37716,5843,0
37716,6345,1
37716,3563,1
37716,2810,0
37716,1096,1
37716,1033,1
37716,3292,0
37716,1244,1
37716,1624,0
37716,3256,0
37716,4633,1
37716,3204,1
37716,3841,1
37716,1184,1
37716,7402,1
37716,6097,0
37716,5532,0
37716,2333,1
37716,7482,1
37716,6505,1
37716,681,0
37716,6939,0
37716,1094,0
37716,4116,1
37716,3518,1
37716,4468,0
37716,571,0
37716,4947,1
37716,4985,0
37716,497,1
37716,2077,0
37716,264,0
37716,397,0
37716,4043,0
37716,1451,0
37716,6735,1
37716,4017,0
37716,65,0
37716,2153,0
37716,1192,1
37716,1644,0
37716,2992,0
37716,1519,1
37716,118,0
37716,4870,0
37716,4661,1
37716,2474,0
37716,6869,0
37716,2266,0
37716,1271,0
37716,1421,1
37716,3311,1
37716,5107,0
37716,697,0
37716,4943,1
37716,4350,0
37716,1451,1
37716,6168,1
37716,5208,1
37716,3222,1
37716,6351,1
37716,5310,1
37716,2134,0
37716,5916,1
37716,747,1
37716,2520,0
37716,6553,1
37716,1909,1
37716,5907,0
37716,3619,0
37716,7000,1
37716,5143,1
37716,5233,1
37716,3745,0
37716,1813,1
37716,6647,0
37716,1159,1
37716,5999,0
37716,4172,1
37716,1451,0
37716,1315,0
37716,1731,1
37716,3491,1
37716,4240,0
37716,2050,0
37716,7267,0
37716,2947,1
37716,3175,0
37716,5488,0
37716,5329,1
37716,3202,0
37716,2259,1
37716,3037,1
37716,5579,0
37716,3967,0
37716,6330,0
37716,5478,0
37716,1135,1
37716,4093,1
37716,466,1
37716,1261,1
37716,6042,1
37716,6345,0
37716,6881,0
37716,3821,0
37716,2148,0
37716,3714,0
37716,5651,1
37716,5069,1
37716,7592,1
37716,4731,1
37716,4033,1
37716,6748,0
37716,4601,0
37716,7000,0
37716,1244,0
37716,4525,1
37716,6973,0
37716,4738,1
37716,5031,1
37716,750,0
37716,459,1
37716,5249,1
37716,4665,1
37716,858,0
37716,7057,0
37716,4379,1
37716,6630,0
37716,4720,0
37716,6351,0
37716,858,1
37716,3444,0
37716,5552,0
37716,4134,1
37716,1659,0
37716,1271,1
37716,2700,0
37716,2594,1
37716,5162,1
37716,2588,0
37716,7212,0
37716,3698,0
37716,7167,0
37716,5380,0
37716,5508,1
37716,3296,1
37716,6486,1
37716,3266,1
37716,6902,0
37716,6523,1
37716,5555,1
37716,5167,1
37716,736,0
37716,6143,0
37716,1795,1
37716,1742,1
37716,5500,0
37716,530,0
37716,6639,1
37716,1246,0
37716,1094,1
37716,3187,0
37716,7217,1
37716,3631,1
37716,7335,0
37716,7596,1
37716,6542,0
37716,1626,1
37716,4057,1
37716,3778,0
37716,2000,0
37716,4237,0
37716,5595,0
37716,5198,1
37716,996,1
37716,5921,0
37716,4051,0
37716,1969,1
37716,3291,0
37716,648,0
37716,6745,0
37716,3037,1
37716,7670,1
37716,6889,1
37716,7315,0
37716,1824,0
37716,7197,1
37716,6923,1
37716,6514,0
37716,2157,0
37716,2970,0
37716,6663,1
37716,451,0
37716,3602,1
37716,6120,0
37716,2531,0
37716,4907,0
37716,1856,0
37716,5649,0
37716,3689,0
37716,5249,1
37716,1143,1
37716,1796,1
37716,6097,0
37716,3389,0
37716,3667,0
37716,5872,0
37716,2212,0
37716,3477,0
37716,1660,0
37716,4720,1
37716,4815,0
37716,2672,1
37716,1852,1
37716,3073,0
37716,878,1
37716,1519,1
37716,3311,1
37716,4480,1
37716,3718,1
37716,5320,0
37716,2476,0
37716,4094,0
37716,2140,0
37716,2640,1
37716,2350,1
37716,3314,0
37716,5159,1
37716,4577,1
37716,4772,0
37716,7596,1
37716,2970,1
37716,4816,1
37716,4117,0
37716,6683,1
37716,1313,1
37716,206,1
37716,4050,1
37716,1710,1
37716,4920,1
37716,5841,1
37716,2810,1
37716,6149,0
37716,5233,0
37716,711,1
37716,3085,0
37716,2703,0
37716,5231,1
37716,2903,1
37716,3062,1
37716,4790,0
37716,1795,1
37716,6753,1
37716,6203,0
37716,6542,1
37716,1222,1
37716,7451,0
37716,2272,0
37716,4480,1
37716,6753,1
37716,3854,0
37716,6846,1
37716,4231,0
37716,4789,0
37716,868,0
37716,325,0
37716,3881,1
37716,6970,0
37716,5359,0
37716,3929,0
37716,3281,0
37716,2007,1
37716,4244,1
37716,7418,0
37716,4977,0
37716,1625,0
37716,4694,1
37716,3621,1
37716,4125,0
37716,7091,1
37716,6650,0
37716,3144,1
37716,7650,0
37716,925,0
37716,1334,1
37716,4107,0
37716,6241,0
37716,7367,1
37716,5219,1
37716,1192,0
37716,4601,1
37716,2571,0
37716,4947,0
37716,4371,0
37716,219,1
37716,3192,0
37716,4340,1
37716,3217,1
37716,2783,1
37716,4079,1
37716,5669,0
37716,3244,1
37716,4790,0
37716,7482,1
37716,5029,0
37716,5669,0
37716,6973,1
37716,6473,1
37716,7071,0
37716,7260,1
37716,5116,0
37716,2424,0
37716,4961,0
37716,2246,0
37716,6773,1
37716,183,0
37716,2414,1
37716,5999,1
37716,4772,1
37716,1332,1
37716,5838,0
37716,1383,0
37716,2090,0
37716,5497,1
37716,5478,1
37716,1531,0
37716,3204,0
37716,6217,1
37716,7528,0
37716,1057,0
37716,2174,1
37716,1294,1
37716,2150,1
37716,6638,1
37716,1268,1
37716,1743,1
37716,2105,0
37716,1321,1
37716,1218,0
37716,924,0
37716,2609,1
37716,3866,0
37716,1742,0
37716,6153,1
37716,789,0
37716,5497,1
37716,3794,1
37716,1178,1
37716,5920,0
37716,4006,1
37716,7,0
37716,4209,0
37716,6378,0
37716,4674,0
37716,5009,0
37716,2023,0
37716,4401,1
37716,4878,0
37716,7091,1
37716,7335,1
37716,4420,0
37716,4637,1
37716,4214,1
37716,6525,0
37716,686,0
37716,2188,1
37716,2289,1
37716,3196,0
37716,6788,0
37716,6062,0
37716,4310,1
37716,6107,1
37716,1763,0
37716,1756,1
37716,2611,1
37716,407,0
37716,5843,1
37716,3266,1
37716,6602,1
37716,1420,1
37716,3981,0
37716,6097,1
37716,7152,1
37716,3207,1
37716,4772,0
37716,6375,0
37716,5841,0
37716,687,1
37716,467,0
37716,2278,0
37716,5670,0
37716,3217,1
37716,4998,1
37716,3820,0
37716,4789,0
37716,5866,1
37716,2262,0
37716,2589,0
37716,7451,1
37716,962,0
37716,7185,0
37716,3144,1
37716,5521,0
37716,1025,1
37716,6443,1
37716,7482,1
37716,3554,1
37716,6217,0
37716,998,0
37716,4473,1
37716,4493,1
37716,5029,0
37716,6572,1
37716,6753,0
37716,3711,0
37716,7232,1
37716,6097,0
37716,5249,0
37716,3225,0
37716,3078,1
37716,5668,1
37716,3938,0
37716,6299,0
37716,3026,0
37716,2560,0
37716,134,0
37716,7378,1
37716,4317,1
37716,2143,0
37716,612,0
37716,4225,1
37716,3192,0
37716,5326,1
37716,3757,0
37716,2951,0
37716,1182,0
37716,7672,0
37716,4422,0
37716,1660,1
37716,685,0
37716,3194,0
37716,7,0
37716,5177,0
37716,1195,1
37716,1045,1
37716,5329,0
37716,4220,0
37716,3462,0
37716,4749,0
37716,6087,0
37716,304,0
37716,6579,1
37716,5505,1
37716,5544,1
37716,4804,0
37716,346,1
37716,2984,1
37716,1352,0
37716,6143,1
37716,4927,0
37716,2703,1
37716,2140,1
37716,5134,0
37716,1215,1
37716,7374,1
37716,2683,1
37716,2134,0
37716,7188,1
37716,121,1
37716,1352,0
37716,1218,1
37716,3832,1
37716,2809,1
37716,3462,1
37716,2013,1
37716,5151,1
37716,4411,0
37716,7606,0
37716,5159,1
37716,4911,0
37716,6870,0
37716,5645,0
37716,2674,1
37716,6104,1
37716,3028,0
37716,6375,0
37716,7620,1
37716,5903,0
37716,7476,0
37716,630,0
37716,6730,1
37716,3037,1
37716,4447,1
37716,5834,1
37716,7284,0
37716,1837,1
37716,6969,1
37716,3582,1
37716,6691,1
37716,7027,0
37716,2716,0
37716,3710,0
37716,4172,1
37716,4121,0
37716,135,1
37716,7205,1
37716,3397,0
37716,6514,1
37716,413,0
37716,5060,0
37716,6107,0
37716,6988,1
37716,4772,0
37716,3563,1
37716,1738,1
37716,3939,1
37716,1973,0
37716,3173,1
37716,6452,1
37716,3448,0
37716,3328,1
37716,1442,0
37716,2342,1
37716,3984,0
37716,4346,0
37716,4329,0
37716,6588,1
37716,6901,1
37716,6443,0
37716,5920,1
37716,1101,0
37716,976,0
37716,3577,0
37716,466,0
37716,1178,0
37716,6513,0
37716,3609,0
37716,7616,0
37716,83,1
37716,1885,1
37716,6553,0
37716,143,1
37716,221,1
37716,5029,0
37716,6388,0
37716,3569,1
37716,3664,0
37716,4713,0
37716,5192,0
37716,679,0
37716,7214,1
37716,6241,0
37716,714,1
37716,5016,0
37716,2193,0
37716,2217,1
37716,1796,0
37716,2728,0
37716,2993,1
37716,7553,1
37716,7148,0
37716,6890,1
37716,2878,1
37716,3586,1
37716,4310,1
37716,4637,0
37716,29,1
37716,3718,0
37716,5236,0
37716,6946,0
37716,2022,1
37716,5249,0
37716,3477,0
37716,827,0
37716,3861,0
37716,3759,0
37716,2580,1
37716,925,1
37716,4329,0
37716,1454,1
37716,4985,0
37716,5433,0
37716,6217,1
37716,4637,0
37716,7576,0
37716,4006,0
37716,7015,0
37716,6553,0
37716,4573,1
37716,4639,0
37716,7196,0
37716,1684,0
37716,966,1
37716,4021,0
37716,7290,1
37716,686,0
37716,3081,1
37716,1692,1
37716,1570,0
37716,1919,0
37716,1973,1
37716,668,0
37716,6111,1
37716,3382,0
37716,2703,0
37716,6973,1
37716,536,1
37716,4556,1
37716,4328,0
37716,6969,1
37716,3563,1
37716,1421,0
37716,4734,1
37716,5496,0
37716,2514,1
37716,7300,1
37716,5521,1
37716,687,1
37716,7235,1
37716,3569,1
37716,4074,0
37716,7024,0
37716,333,1
37716,4107,0
37716,5782,1
37716,4429,0
37716,986,0
37716,4124,0
37716,346,0
37716,5669,0
37716,5317,0
37716,7130,1
37716,1675,1
37716,1959,0
37716,1675,0
37716,4654,0
37716,6053,0
37716,5634,0
37716,940,0
37716,7176,1
37716,2230,0
37716,6299,0
37716,2944,1
37716,4861,0
37716,1766,0
37716,2814,1
37716,5038,1
37716,4907,1
37716,1388,0
37716,1001,0
37716,4674,0
37716,6486,0
37716,4525,0
37716,2486,1
37716,1085,0
37716,2222,0
37716,3542,0
37716,4420,0
37716,5804,1
37716,1194,1
37716,5162,0
37716,7176,1
37716,131,1
37716,4437,1
37716,6062,1
37716,6374,1
37716,348,0
37716,2275,0
37716,4076,0
37716,3052,1
37716,2674,1
37716,4723,0
37716,3381,0
37716,3554,1
37716,4447,1
37716,7209,0
37716,1135,1
37716,466,1
37716,7232,0
37716,2515,0
37716,2785,1
37716,1455,1
37716,2562,0
37716,2815,0
37716,5830,1
37716,4043,0
37716,2953,0
37716,4689,0
37716,7015,0
37716,6765,0
37716,1334,0
37716,1973,0
37716,2655,0
37716,6688,0
37716,1085,1
37716,6359,0
37716,1146,1
37716,679,0
37716,2820,1
37716,196,0
37716,5546,0
37716,4230,0
37716,4379,0
37716,668,0
37716,6634,1
37716,3881,0
37716,1034,1
37716,1588,0
37716,5904,1
37716,4289,1
37717,1268,1
37717,6894,1
37717,1022,0
37717,7027,1
37717,4602,0
37717,3432,1
37717,1731,1
37717,1536,0
37717,3314,0
37717,4689,0
37717,4601,0
37717,7528,1
37717,6970,1
37717,3895,1
37717,6102,1
37717,1004,1
37717,1421,0
37717,926,0
37717,2102,1
37717,4128,1
37717,5496,0
37717,6758,0
37717,4602,0
37717,7526,1
37717,3664,0
37717,3462,1
37717,887,1
37717,6589,1
37717,5396,0
37717,3432,1
37717,596,0
37717,2699,1
37717,6360,1
37717,5532,0
37717,7476,0
37717,1986,0
37717,5029,1
37717,5521,0
37717,1660,1
37717,2193,0
37717,1495,1
37717,5546,1
37717,4437,1
37717,6087,1
37717,3702,0
37717,1029,0
37717,1267,0
37717,937,0
37717,2123,0
37717,288,1
37717,5229,0
37717,1426,1
37717,5999,1
37717,6759,1
37717,2022,0
37717,6473,1
37717,3026,1
37717,6171,1
37717,1710,0
37717,7476,1
37717,2758,0
37717,7018,0
37717,2848,1
37717,6578,0
37717,6153,1
37717,6970,0
37717,6650,0
37717,6210,1
37717,2611,1
37717,2953,1
37717,5427,1
37717,1869,1
37717,4920,0
37717,7458,1
37717,2514,0
37717,6788,0
37717,1333,1
37717,1625,0
37717,6748,1
37717,2711,0
37717,1919,0
37717,4379,1
37717,1454,1
37717,6031,0
37717,1677,0
37717,1731,0
37717,4061,0
37717,7335,1
37717,915,1
37717,3062,0
37717,4122,0
37717,1271,1
37717,2464,1
37717,2907,0
37717,871,0
37717,5669,0
37717,836,1
37717,4880,0
37717,7300,0
37717,332,1
37717,6588,0
37717,3621,0
37717,1868,0
37717,2730,1
37717,4236,1
37717,1704,0
37717,3481,0
37717,6604,0
37717,6458,1
37717,80,1
37717,2580,0
37717,5773,0
37717,3746,1
37717,3062,1
37717,5804,0
37717,887,1
37717,3594,0
37717,4602,0
37717,4890,1
37717,1125,1
37717,4790,0
37717,313,0
37717,3194,1
37717,6505,1
37717,5738,0
37717,2948,0
37717,4536,1
37717,1660,0
37717,5167,0
37717,2932,1
37717,3187,1
37717,4930,0
37717,4061,0
37717,946,0
37717,5630,0
37717,7592,1
37717,2700,1
37717,3872,0
37717,4107,0
37717,4061,0
37717,4934,1
37717,1508,0
37717,5633,1
37717,6650,1
37717,5134,1
37717,1079,0
37717,1406,1
37717,2248,0
37717,3577,0
37717,3124,1
37717,623,0
37717,3152,1
37717,7214,0
37717,2250,1
37717,413,1
37717,6307,1
37717,4057,1
37717,4231,0
37717,6521,0
37717,2153,1
37717,1094,0
37717,1883,0
37717,1309,0
37717,5834,1
37717,4761,0
37717,6473,0
37717,1408,0
37717,6874,0
37717,6396,0
37717,1959,0
37717,6552,0
37717,2013,1
37717,6866,1
37717,1281,1
37717,6491,1
37717,1660,1
37717,4244,1
37717,5142,1
37717,7599,1
37717,664,0
37717,3648,0
37717,887,0
37717,2609,0
37717,2353,1
37717,6692,0
37717,6299,1
37717,2076,1
37717,4411,0
37717,533,0
37717,6638,1
37717,2588,0
37717,333,1
37717,4660,0
37717,1660,1
37717,5555,1
37717,2025,0
37717,717,0
37717,6508,0
37717,4094,0
37717,3792,0
37717,7342,1
37717,4890,1
37717,1420,1
37717,1909,1
37717,6085,1
37717,2177,1
37717,5998,0
37717,4209,1
37717,6217,1
37717,3083,1
37717,926,0
37717,642,1
37717,6508,1
37717,3567,0
37717,5665,1
37717,1391,1
37717,5773,1
37717,4368,1
37717,2152,1
37717,4368,0
37717,335,0
37717,6970,1
37717,6081,0
37717,7211,0
37717,3389,0
37717,3314,0
37717,7110,0
37717,822,1
37717,2848,0
37717,2128,1
37717,3052,0
37717,1029,0
37717,5233,0
37717,6104,0
